MatchID,Season,MatchWeek,Date,Time,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,HalfTimeHomeTeamGoals,HalfTimeAwayTeamGoals,HalfTimeResult,Referee,HomeTeamShots,AwayTeamShots,HomeTeamShotsOnTarget,AwayTeamShotsOnTarget,HomeTeamCorners,AwayTeamCorners,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards,B365HomeTeam,B365Draw,B365AwayTeam,B365Over2.5Goals,B365Under2.5Goals,MarketMaxHomeTeam,MarketMaxDraw,MarketMaxAwayTeam,MarketAvgHomeTeam,MarketAvgDraw,MarketAvgAwayTeam,MarketMaxOver2.5Goals,MarketMaxUnder2.5Goals,MarketAvgOver2.5Goals,MarketAvgUnder2.5Goals,HomeTeamPoints,AwayTeamPoints
2002-2003_Arsenal_Middlesbrough,2002-2003,19,21/12/2002,,Arsenal,Middlesbrough,2,0,H,1,0,H,S Dunn,26,3,14,1,13,3,8,14,1,3,0,1,1.4,3.75,7.5,1.72,2,,,,,,,,,,,3,0
2002-2003_Birmingham_Charlton,2002-2003,19,21/12/2002,,Birmingham,Charlton,1,1,D,0,1,A,R Styles,8,8,5,5,5,5,15,21,4,4,1,0,2.2,3.25,2.8,2.1,1.66,,,,,,,,,,,1,1
2002-2003_Chelsea_Aston Villa,2002-2003,19,21/12/2002,,Chelsea,Aston Villa,2,0,H,1,0,H,M Riley,16,12,8,4,6,4,9,18,0,3,0,0,1.5,3.5,6,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Leeds_Southampton,2002-2003,19,21/12/2002,,Leeds,Southampton,1,1,D,0,0,D,C Foy,19,10,11,4,7,4,15,14,0,1,0,0,1.909,3.25,3.5,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Newcastle_Fulham,2002-2003,19,21/12/2002,,Newcastle,Fulham,2,0,H,1,0,H,A Wiley,19,6,14,0,7,6,5,10,0,2,0,1,1.533,3.5,5.5,1.72,2,,,,,,,,,,,3,0
2002-2003_West Brom_Sunderland,2002-2003,19,21/12/2002,,West Brom,Sunderland,2,2,D,2,0,H,C Wilkes,9,11,5,7,8,10,22,15,2,1,0,0,2.375,2.875,2.875,2.2,1.61,,,,,,,,,,,1,1
2002-2003_West Ham_Bolton,2002-2003,19,21/12/2002,,West Ham,Bolton,1,1,D,1,0,H,S Bennett,13,6,6,3,7,4,13,9,0,1,0,0,1.833,3.25,3.75,1.83,1.83,,,,,,,,,,,1,1
2002-2003_Blackburn_Man United,2002-2003,19,22/12/2002,,Blackburn,Man United,1,0,H,1,0,H,D Elleray,9,12,3,6,7,8,8,10,0,1,0,0,4,3.5,1.727,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Liverpool_Everton,2002-2003,19,22/12/2002,,Liverpool,Everton,0,0,D,0,0,D,G Poll,14,5,8,2,7,4,14,20,3,4,0,0,1.833,3.25,3.75,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Man City_Tottenham,2002-2003,19,23/12/2002,,Man City,Tottenham,2,3,A,1,1,D,J Winter,19,9,18,9,7,9,6,7,2,3,0,1,2.25,3.25,2.75,1.83,1.83,,,,,,,,,,,0,3
2002-2003_Birmingham_Everton,2002-2003,20,26/12/2002,,Birmingham,Everton,1,1,D,1,1,D,D Elleray,6,8,3,5,0,4,16,21,1,1,0,1,2.5,3.2,2.5,2,1.72,,,,,,,,,,,1,1
2002-2003_Bolton_Newcastle,2002-2003,20,26/12/2002,,Bolton,Newcastle,4,3,H,3,1,H,U Rennie,11,14,7,8,6,8,12,16,1,2,0,0,3,3.25,2.1,1.83,1.83,,,,,,,,,,,3,0
2002-2003_Chelsea_Southampton,2002-2003,20,26/12/2002,,Chelsea,Southampton,0,0,D,0,0,D,P Durkin,11,10,4,6,6,5,13,12,1,2,0,0,1.5,3.5,6,1.72,2,,,,,,,,,,,1,1
2002-2003_Liverpool_Blackburn,2002-2003,20,26/12/2002,,Liverpool,Blackburn,1,1,D,1,0,H,N Barry,12,10,6,5,7,4,8,6,1,1,0,0,1.615,3.6,4.5,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Man City_Aston Villa,2002-2003,20,26/12/2002,,Man City,Aston Villa,3,1,H,1,1,D,M Halsey,13,11,10,5,7,8,10,11,0,1,0,0,1.909,3.25,3.5,2,1.72,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Man United,2002-2003,20,26/12/2002,,Middlesbrough,Man United,3,1,H,1,0,H,G Barber,13,14,5,6,5,8,7,12,1,1,0,0,4,3.25,1.8,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Sunderland_Leeds,2002-2003,20,26/12/2002,,Sunderland,Leeds,1,2,A,1,0,H,M Dean,18,11,6,4,8,3,12,11,0,1,0,0,2.4,3.2,2.6,2.1,1.66,,,,,,,,,,,0,3
2002-2003_Tottenham_Charlton,2002-2003,20,26/12/2002,,Tottenham,Charlton,2,2,D,0,1,A,A D'Urso,20,10,12,7,9,2,10,11,2,1,1,0,1.667,3.4,4.5,1.83,1.83,,,,,,,,,,,1,1
2002-2003_West Brom_Arsenal,2002-2003,20,26/12/2002,,West Brom,Arsenal,1,2,A,1,0,H,G Poll,6,11,2,4,5,7,20,8,1,0,0,0,5.5,3.5,1.533,1.72,2,,,,,,,,,,,0,3
2002-2003_West Ham_Fulham,2002-2003,20,26/12/2002,,West Ham,Fulham,1,1,D,0,0,D,D Gallagher,11,11,5,5,7,1,16,11,2,1,1,0,2.25,3.25,2.75,2,1.72,,,,,,,,,,,1,1
2002-2003_Aston Villa_Middlesbrough,2002-2003,21,28/12/2002,,Aston Villa,Middlesbrough,1,0,H,1,0,H,R Styles,11,12,9,4,3,8,14,7,3,2,0,1,2.25,3.25,2.75,2.1,1.66,,,,,,,,,,,3,0
2002-2003_Blackburn_West Ham,2002-2003,21,28/12/2002,,Blackburn,West Ham,2,2,D,1,1,D,A Wiley,11,7,3,1,4,1,11,12,3,2,0,0,1.615,3.4,5,1.83,1.83,,,,,,,,,,,1,1
2002-2003_Charlton_West Brom,2002-2003,21,28/12/2002,,Charlton,West Brom,1,0,H,1,0,H,S Dunn,8,18,5,8,6,10,13,20,2,3,0,0,1.667,3.5,4.333,2,1.72,,,,,,,,,,,3,0
2002-2003_Everton_Bolton,2002-2003,21,28/12/2002,,Everton,Bolton,0,0,D,0,0,D,D Gallagher,15,3,9,1,8,4,11,13,1,4,0,0,1.533,3.5,5.5,1.8,1.9,,,,,,,,,,,1,1
2002-2003_Fulham_Man City,2002-2003,21,28/12/2002,,Fulham,Man City,0,1,A,0,0,D,P Durkin,15,13,7,8,4,13,7,14,0,1,0,0,2.25,3.4,2.625,2,1.72,,,,,,,,,,,0,3
2002-2003_Leeds_Chelsea,2002-2003,21,28/12/2002,,Leeds,Chelsea,2,0,H,2,0,H,G Barber,6,17,4,4,3,7,20,16,2,0,0,0,2.625,3.2,2.375,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Man United_Birmingham,2002-2003,21,28/12/2002,,Man United,Birmingham,2,0,H,1,0,H,M Dean,22,7,10,2,13,4,12,9,1,2,0,0,1.25,5,9,1.72,2,,,,,,,,,,,3,0
2002-2003_Southampton_Sunderland,2002-2003,21,28/12/2002,,Southampton,Sunderland,2,1,H,0,0,D,M Riley,18,4,6,1,17,3,7,18,1,2,0,0,1.667,3.5,4.333,2,1.72,,,,,,,,,,,3,0
2002-2003_Arsenal_Liverpool,2002-2003,21,29/12/2002,,Arsenal,Liverpool,1,1,D,0,0,D,J Winter,13,9,6,2,15,4,14,15,1,3,0,0,1.727,3.25,4.333,1.83,1.83,,,,,,,,,,,1,1
2002-2003_Newcastle_Tottenham,2002-2003,21,29/12/2002,,Newcastle,Tottenham,2,1,H,1,0,H,S Bennett,14,9,10,6,7,6,9,12,1,2,0,0,1.8,3.4,3.75,1.72,2,,,,,,,,,,,3,0
2002-2003_Arsenal_Chelsea,2002-2003,22,01/01/2003,,Arsenal,Chelsea,3,2,H,1,0,H,U Rennie,7,8,7,7,2,7,13,9,0,0,0,0,1.8,3.25,4,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Aston Villa_Bolton,2002-2003,22,01/01/2003,,Aston Villa,Bolton,2,0,H,1,0,H,M Messias,12,9,7,4,9,8,14,4,2,0,0,0,1.727,3.25,4.333,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Blackburn_Middlesbrough,2002-2003,22,01/01/2003,,Blackburn,Middlesbrough,1,0,H,0,0,D,D Pugh,17,7,10,3,5,2,15,8,0,0,0,0,1.909,3.25,3.5,2,1.72,,,,,,,,,,,3,0
2002-2003_Everton_Man City,2002-2003,22,01/01/2003,,Everton,Man City,2,2,D,1,1,D,A D'Urso,12,9,5,2,4,1,13,19,1,2,0,0,1.8,3.25,4,1.83,1.83,,,,,,,,,,,1,1
2002-2003_Leeds_Birmingham,2002-2003,22,01/01/2003,,Leeds,Birmingham,2,0,H,1,0,H,P Dowd,12,9,6,5,5,8,14,9,1,2,0,0,1.615,3.4,5,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Man United_Sunderland,2002-2003,22,01/01/2003,,Man United,Sunderland,2,1,H,0,1,A,G Poll,31,4,18,1,10,2,12,11,2,1,0,0,1.2,5.5,10,1.66,2.1,,,,,,,,,,,3,0
2002-2003_Newcastle_Liverpool,2002-2003,22,01/01/2003,,Newcastle,Liverpool,1,0,H,1,0,H,D Gallagher,8,5,5,4,4,4,6,20,1,3,0,1,2.3,3.2,2.7,1.83,1.83,,,,,,,,,,,3,0
2002-2003_Southampton_Tottenham,2002-2003,22,01/01/2003,,Southampton,Tottenham,1,0,H,0,0,D,M Halsey,12,11,6,7,5,5,15,5,0,0,0,0,2.2,3.25,3.25,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Bolton_Fulham,2002-2003,23,11/01/2003,,Bolton,Fulham,0,0,D,0,0,D,A Wiley,17,13,5,8,7,4,15,16,1,2,0,0,2.25,3.25,2.75,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Chelsea_Charlton,2002-2003,23,11/01/2003,,Chelsea,Charlton,4,1,H,3,1,H,M Dean,15,6,7,5,8,4,9,13,4,3,0,0,1.571,3.4,5.5,1.83,1.83,,,,,,,,,,,3,0
2002-2003_Liverpool_Aston Villa,2002-2003,23,11/01/2003,,Liverpool,Aston Villa,1,1,D,1,0,H,P Durkin,19,8,11,3,9,2,11,18,1,2,0,0,1.533,3.5,5.5,2,1.72,,,,,,,,,,,1,1
2002-2003_Man City_Leeds,2002-2003,23,11/01/2003,,Man City,Leeds,2,1,H,1,0,H,R Styles,11,4,5,3,8,8,9,12,0,4,0,0,2.25,3.25,2.75,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Southampton,2002-2003,23,11/01/2003,,Middlesbrough,Southampton,2,2,D,0,1,A,D Elleray,12,17,4,8,7,4,7,10,0,2,0,0,2.1,3.25,3,2,1.72,,,,,,,,,,,1,1
2002-2003_Sunderland_Blackburn,2002-2003,23,11/01/2003,,Sunderland,Blackburn,0,0,D,0,0,D,M Riley,9,12,4,4,3,4,18,12,1,3,0,0,2.5,3.2,2.5,2.1,1.66,,,,,,,,,,,1,1
2002-2003_West Brom_Man United,2002-2003,23,11/01/2003,,West Brom,Man United,1,3,A,1,2,A,N Barry,9,9,3,4,2,6,10,7,0,1,0,0,5.5,3.5,1.533,1.83,1.83,,,,,,,,,,,0,3
2002-2003_West Ham_Newcastle,2002-2003,23,11/01/2003,,West Ham,Newcastle,2,2,D,2,1,H,J Winter,13,12,8,7,5,3,17,18,0,1,0,0,2.7,3.2,2.3,1.8,1.9,,,,,,,,,,,1,1
2002-2003_Birmingham_Arsenal,2002-2003,23,12/01/2003,,Birmingham,Arsenal,0,4,A,0,2,A,S Bennett,10,12,4,9,7,5,13,17,2,2,0,0,5,3.4,1.615,1.8,1.9,,,,,,,,,,,0,3
2002-2003_Tottenham_Everton,2002-2003,23,12/01/2003,,Tottenham,Everton,4,3,H,1,1,D,S Dunn,18,13,12,10,9,9,12,10,1,1,0,0,1.909,3.25,3.5,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Aston Villa_Tottenham,2002-2003,24,18/01/2003,,Aston Villa,Tottenham,0,1,A,0,0,D,N Barry,11,10,5,6,11,5,9,11,1,3,0,0,2.2,3.25,2.8,2,1.72,,,,,,,,,,,0,3
2002-2003_Blackburn_Birmingham,2002-2003,24,18/01/2003,,Blackburn,Birmingham,1,1,D,1,0,H,C Wilkes,14,15,10,7,4,11,16,15,2,3,1,0,1.615,3.4,5,2.1,1.66,,,,,,,,,,,1,1
2002-2003_Charlton_Bolton,2002-2003,24,18/01/2003,,Charlton,Bolton,1,1,D,0,0,D,D Elleray,10,10,5,5,7,7,11,12,0,0,0,0,1.727,3.5,4,2,1.72,,,,,,,,,,,1,1
2002-2003_Everton_Sunderland,2002-2003,24,18/01/2003,,Everton,Sunderland,2,1,H,0,1,A,P Dowd,15,7,9,5,13,8,14,19,2,3,0,0,1.615,3.4,5,2,1.72,,,,,,,,,,,3,0
2002-2003_Leeds_West Brom,2002-2003,24,18/01/2003,,Leeds,West Brom,0,0,D,0,0,D,U Rennie,10,8,4,1,6,5,11,12,1,1,0,1,1.533,3.5,5.5,2,1.72,,,,,,,,,,,1,1
2002-2003_Man United_Chelsea,2002-2003,24,18/01/2003,,Man United,Chelsea,2,1,H,1,1,D,P Durkin,10,10,8,5,6,6,9,9,0,0,0,0,1.727,3.25,4.333,1.66,2.1,,,,,,,,,,,3,0
2002-2003_Newcastle_Man City,2002-2003,24,18/01/2003,,Newcastle,Man City,2,0,H,1,0,H,G Poll,13,6,10,2,7,1,13,13,0,1,0,0,1.727,3.5,4,1.72,2,,,,,,,,,,,3,0
2002-2003_Southampton_Liverpool,2002-2003,24,18/01/2003,,Southampton,Liverpool,0,1,A,0,1,A,S Bennett,8,17,4,7,6,4,8,10,1,1,0,0,2.4,3.2,2.6,1.9,1.8,,,,,,,,,,,0,3
2002-2003_Arsenal_West Ham,2002-2003,24,19/01/2003,,Arsenal,West Ham,3,1,H,1,1,D,M Dean,24,5,13,2,12,1,17,9,3,1,0,1,1.286,5,7.5,1.66,2.1,,,,,,,,,,,3,0
2002-2003_Fulham_Middlesbrough,2002-2003,24,19/01/2003,,Fulham,Middlesbrough,1,0,H,1,0,H,M Halsey,18,8,6,4,8,4,12,12,0,1,0,0,2.2,3.2,2.875,2.2,1.61,,,,,,,,,,,3,0
2002-2003_Charlton_West Ham,2002-2003,24,22/01/2003,,Charlton,West Ham,4,2,H,2,1,H,E Wolstenholme,12,11,4,3,8,2,11,7,0,1,0,0,2.1,3.25,3,2,1.72,,,,,,,,,,,3,0
2002-2003_Newcastle_Bolton,2002-2003,24,22/01/2003,,Newcastle,Bolton,1,0,H,1,0,H,P Dowd,10,12,7,4,7,3,15,6,1,2,0,0,1.4,3.75,7.5,1.72,2,,,,,,,,,,,3,0
2002-2003_Bolton_Everton,2002-2003,25,28/01/2003,,Bolton,Everton,1,2,A,0,2,A,R Styles,7,6,5,4,5,6,8,15,2,1,0,0,2.5,3.2,2.5,2,1.72,,,,,,,,,,,0,3
2002-2003_Chelsea_Leeds,2002-2003,25,28/01/2003,,Chelsea,Leeds,3,2,H,0,1,A,J Winter,13,5,7,5,7,3,6,6,2,1,0,0,1.615,3.4,5,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Aston Villa,2002-2003,25,28/01/2003,,Middlesbrough,Aston Villa,2,5,A,2,2,D,D Gallagher,13,15,8,9,6,3,13,11,1,2,0,0,1.8,3.25,4,2.1,1.66,,,,,,,,,,,0,3
2002-2003_Sunderland_Southampton,2002-2003,25,28/01/2003,,Sunderland,Southampton,0,1,A,0,0,D,N Barry,10,12,4,6,5,2,9,13,1,0,0,0,2.5,3.2,2.5,2,1.72,,,,,,,,,,,0,3
2002-2003_Liverpool_Arsenal,2002-2003,25,29/01/2003,,Liverpool,Arsenal,2,2,D,0,1,A,M Halsey,16,20,12,15,9,10,14,11,1,1,0,0,2.625,3.2,2.375,1.9,1.8,,,,,,,,,,,1,1
2002-2003_Man City_Fulham,2002-2003,25,29/01/2003,,Man City,Fulham,4,1,H,1,1,D,S Bennett,11,6,4,2,9,3,10,10,3,1,0,0,1.727,3.25,4.333,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Tottenham_Newcastle,2002-2003,25,29/01/2003,,Tottenham,Newcastle,0,1,A,0,0,D,D Elleray,13,15,7,8,5,4,14,9,0,1,0,0,2.3,3.2,2.7,1.72,2,,,,,,,,,,,0,3
2002-2003_West Brom_Charlton,2002-2003,25,29/01/2003,,West Brom,Charlton,0,1,A,0,0,D,A D'Urso,15,3,6,2,6,6,12,14,0,2,0,0,2.5,3.2,2.5,2,1.72,,,,,,,,,,,0,3
2002-2003_West Ham_Blackburn,2002-2003,25,29/01/2003,,West Ham,Blackburn,2,1,H,0,1,A,A Wiley,9,4,7,1,5,4,16,14,1,1,0,0,2.5,3.2,2.5,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Arsenal_Fulham,2002-2003,26,01/02/2003,,Arsenal,Fulham,2,1,H,1,1,D,E Wolstenholme,11,3,6,1,6,4,10,16,3,1,0,0,1.25,5,9,1.66,2.1,,,,,,,,,,,3,0
2002-2003_Bolton_Birmingham,2002-2003,26,01/02/2003,,Bolton,Birmingham,4,2,H,1,1,D,D Gallagher,15,11,10,6,7,4,16,10,2,2,0,0,2.25,3.25,2.75,2,1.72,,,,,,,,,,,3,0
2002-2003_Chelsea_Tottenham,2002-2003,26,01/02/2003,,Chelsea,Tottenham,1,1,D,1,1,D,P Durkin,16,8,8,5,11,3,7,15,1,1,0,0,1.66,3.4,4.5,1.83,1.83,,,,,,,,,,,1,1
2002-2003_Everton_Leeds,2002-2003,26,01/02/2003,,Everton,Leeds,2,0,H,0,0,D,M Halsey,13,8,5,2,6,4,6,16,0,1,0,0,1.9,3.25,3.5,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Man City_West Brom,2002-2003,26,01/02/2003,,Man City,West Brom,1,2,A,1,1,D,N Barry,12,9,7,5,6,6,10,17,1,2,0,1,1.5,3.5,6,1.83,1.83,,,,,,,,,,,0,3
2002-2003_Southampton_Man United,2002-2003,26,01/02/2003,,Southampton,Man United,0,2,A,0,2,A,P Dowd,9,13,4,8,7,6,15,13,2,0,0,0,4,3.25,1.8,1.8,1.9,,,,,,,,,,,0,3
2002-2003_Sunderland_Charlton,2002-2003,26,01/02/2003,,Sunderland,Charlton,1,3,A,0,3,A,A Wiley,13,14,5,4,8,3,21,12,1,1,0,0,2.4,3.2,2.6,2,1.72,,,,,,,,,,,0,3
2002-2003_Aston Villa_Blackburn,2002-2003,26,02/02/2003,,Aston Villa,Blackburn,3,0,H,2,0,H,M Dean,16,7,9,1,9,2,8,21,1,5,0,0,2.2,3.25,2.8,1.83,1.83,,,,,,,,,,,3,0
2002-2003_West Ham_Liverpool,2002-2003,26,02/02/2003,,West Ham,Liverpool,0,3,A,0,2,A,M Messias,7,11,2,5,6,8,12,12,1,0,0,0,3.25,3.25,2,1.8,1.9,,,,,,,,,,,0,3
2002-2003_Birmingham_Man United,2002-2003,26,04/02/2003,,Birmingham,Man United,0,1,A,0,0,D,S Dunn,5,15,3,7,3,5,9,14,1,1,0,0,6.5,3.75,1.444,1.72,2,,,,,,,,,,,0,3
2002-2003_Birmingham_Chelsea,2002-2003,27,08/02/2003,,Birmingham,Chelsea,1,3,A,0,1,A,M Halsey,7,3,6,3,7,2,13,14,1,4,0,0,4,3.25,1.8,1.9,1.8,,,,,,,,,,,0,3
2002-2003_Blackburn_Southampton,2002-2003,27,08/02/2003,,Blackburn,Southampton,1,0,H,1,0,H,M Riley,18,11,11,5,6,6,9,11,0,1,0,0,2.2,3.25,2.8,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Charlton_Everton,2002-2003,27,08/02/2003,,Charlton,Everton,2,1,H,1,0,H,J Winter,19,14,10,6,4,10,15,10,0,1,0,0,2.25,3.25,2.75,1.9,1.8,,,,,,,,,,,3,0
2002-2003_Fulham_Aston Villa,2002-2003,27,08/02/2003,,Fulham,Aston Villa,2,1,H,2,1,H,S Dunn,17,8,10,5,6,5,11,14,1,3,0,0,2.25,3.25,2.75,2,1.72,,,,,,,,,,,3,0
2002-2003_Leeds_West Ham,2002-2003,27,08/02/2003,,Leeds,West Ham,1,0,H,1,0,H,D Gallagher,10,12,7,3,9,6,13,13,2,2,0,1,1.727,3.5,4,1.8,1.9,,,,,,,,,,,3,0
2002-2003_Liverpool_Middlesbrough,2002-2003,27,08/02/2003,,Liverpool,Middlesbrough,1,1,D,0,1,A,S Bennett,17,2,10,2,14,3,16,12,0,2,0,0,1.444,3.75,6.5,2,1.72,,,,,,,,,,,1,1
2002-2003_Tottenham_Sunderland,2002-2003,27,08/02/2003,,Tottenham,Sunderland,4,1,H,2,1,H,R Styles,16,8,7,6,10,8,12,11,0,2,0,0,1.5,3.5,6,1.9,1.8,,,,,,,,,,,3,0
2002-2003_West Brom_Bolton,2002-2003,27,08/02/2003,,West Brom,Bolton,1,1,D,0,1,A,D Elleray,15,7,8,5,5,4,8,12,2,4,0,0,2.3,3.2,2.7,2,1.72,,,,,,,,,,,1,1
2002-2003_Man United_Man City,2002-2003,27,09/02/2003,,Man United,Man City,1,1,D,1,0,H,A Wiley,15,9,8,6,10,4,8,10,1,1,0,0,1.4,3.75,7.5,1.66,2.1,,,,,,,,,,,1,1
2002-2003_Newcastle_Arsenal,2002-2003,27,09/02/2003,,Newcastle,Arsenal,1,1,D,0,1,A,N Barry,6,18,4,10,6,7,11,10,2,2,1,0,2.625,3.2,2.375,1.72,2,,,,,,,,,,,1,1
2002-2003_Fulham_West Brom,2002-2003,27,19/02/2003,,Fulham,West Brom,3,0,H,0,0,D,U Rennie,12,9,8,4,2,3,13,18,1,2,0,0,1.727,3.25,4.333,2.15,1.66,,,,,,,,,,,3,0
2002-2003_Bolton_Man United,2002-2003,28,22/02/2003,,Bolton,Man United,1,1,D,0,0,D,A D'Urso,13,7,5,3,8,5,13,10,1,1,0,0,5.5,3.5,1.533,1.75,2.05,,,,,,,,,,,1,1
2002-2003_Charlton_Aston Villa,2002-2003,28,22/02/2003,,Charlton,Aston Villa,3,0,H,0,0,D,P Dowd,14,13,9,6,6,6,17,20,2,2,0,0,2.1,3.25,3,2.05,1.75,,,,,,,,,,,3,0
2002-2003_Chelsea_Blackburn,2002-2003,28,22/02/2003,,Chelsea,Blackburn,1,2,A,0,0,D,G Poll,16,6,9,5,5,2,11,12,2,1,0,0,1.533,3.5,5.5,1.8,2,,,,,,,,,,,0,3
2002-2003_Everton_Southampton,2002-2003,28,22/02/2003,,Everton,Southampton,2,1,H,0,1,A,D Elleray,25,11,16,6,17,6,3,13,0,1,0,0,1.833,3.25,3.75,2,1.8,,,,,,,,,,,3,0
2002-2003_Leeds_Newcastle,2002-2003,28,22/02/2003,,Leeds,Newcastle,0,3,A,0,1,A,A Wiley,12,13,5,6,1,7,14,19,0,0,0,0,2.5,3.2,2.5,1.9,1.9,,,,,,,,,,,0,3
2002-2003_Man City_Arsenal,2002-2003,28,22/02/2003,,Man City,Arsenal,1,5,A,0,4,A,P Durkin,18,9,12,9,14,4,7,7,0,0,0,0,4.333,3.25,1.727,1.8,2,,,,,,,,,,,0,3
2002-2003_Sunderland_Middlesbrough,2002-2003,28,22/02/2003,,Sunderland,Middlesbrough,1,3,A,0,2,A,M Halsey,7,9,4,5,4,6,18,16,2,1,0,0,2.5,3,2.625,2.3,1.6,,,,,,,,,,,0,3
2002-2003_Birmingham_Liverpool,2002-2003,28,23/02/2003,,Birmingham,Liverpool,2,1,H,1,0,H,C Wilkes,5,14,2,9,2,6,14,11,2,1,0,0,3.75,3.25,1.833,2.05,1.75,,,,,,,,,,,3,0
2002-2003_West Brom_West Ham,2002-2003,28,23/02/2003,,West Brom,West Ham,1,2,A,0,1,A,M Dean,10,7,5,2,7,4,19,12,1,1,0,0,2.375,3.2,2.625,2.1,1.7,,,,,,,,,,,0,3
2002-2003_Tottenham_Fulham,2002-2003,28,24/02/2003,,Tottenham,Fulham,1,1,D,1,1,D,G Barber,15,8,10,7,5,7,17,13,2,2,1,1,1.727,3.25,4.333,1.85,1.95,,,,,,,,,,,1,1
2002-2003_Blackburn_Man City,2002-2003,29,01/03/2003,,Blackburn,Man City,1,0,H,1,0,H,S Dunn,10,12,7,6,2,4,9,15,2,0,0,0,1.909,3.25,3.5,1.9,1.9,,,,,,,,,,,3,0
2002-2003_Fulham_Sunderland,2002-2003,29,01/03/2003,,Fulham,Sunderland,1,0,H,0,0,D,E Wolstenholme,11,15,4,6,8,11,18,13,1,2,0,0,1.615,3.4,5,2.05,1.75,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Everton,2002-2003,29,01/03/2003,,Middlesbrough,Everton,1,1,D,0,1,A,U Rennie,6,11,2,5,4,2,14,8,0,0,0,0,2.25,3.25,2.75,1.95,1.85,,,,,,,,,,,1,1
2002-2003_Newcastle_Chelsea,2002-2003,29,01/03/2003,,Newcastle,Chelsea,2,1,H,1,1,D,J Winter,5,8,2,5,5,7,12,22,0,1,0,0,2,3.25,3.25,1.85,1.95,,,,,,,,,,,3,0
2002-2003_Southampton_West Brom,2002-2003,29,01/03/2003,,Southampton,West Brom,1,0,H,1,0,H,D Gallagher,15,12,11,3,9,3,21,20,2,2,0,0,1.615,3.4,5,2.1,1.7,,,,,,,,,,,3,0
2002-2003_West Ham_Tottenham,2002-2003,29,01/03/2003,,West Ham,Tottenham,2,0,H,1,0,H,N Barry,10,9,8,3,8,3,14,9,3,2,0,0,2.4,3.2,2.6,1.9,1.9,,,,,,,,,,,3,0
2002-2003_Arsenal_Charlton,2002-2003,29,02/03/2003,,Arsenal,Charlton,2,0,H,2,0,H,R Styles,19,6,11,4,12,6,12,12,1,0,0,0,1.3,4.5,8,1.66,2.15,,,,,,,,,,,3,0
2002-2003_Aston Villa_Birmingham,2002-2003,29,03/03/2003,,Aston Villa,Birmingham,0,2,A,0,0,D,M Halsey,11,5,4,3,4,3,20,17,1,2,2,0,1.909,3.25,3.5,2.05,1.75,,,,,,,,,,,0,3
2002-2003_Man United_Leeds,2002-2003,29,05/03/2003,,Man United,Leeds,2,1,H,1,0,H,G Poll,15,7,2,6,8,3,10,16,1,1,0,0,1.36,4,7.5,1.8,2,,,,,,,,,,,3,0
2002-2003_Middlesbrough_Newcastle,2002-2003,29,05/03/2003,,Middlesbrough,Newcastle,1,0,H,0,0,D,A D'Urso,10,11,4,0,5,9,13,16,0,3,0,0,2.7,3.2,2.3,1.95,1.85,,,,,,,,,,,3,0
2002-2003_Liverpool_Bolton,2002-2003,29,08/03/2003,,Liverpool,Bolton,2,0,H,1,0,H,G Barber,9,10,3,2,3,3,13,11,0,3,0,0,1.444,3.75,6.5,2,1.8,,,,,,,,,,,3,0
2002-2003_Aston Villa_Man United,2002-2003,30,15/03/2003,,Aston Villa,Man United,0,1,A,0,1,A,M Dean,19,13,6,5,6,6,10,10,2,1,0,0,4.5,3.4,1.66,1.9,1.9,,,,,,,,,,,0,3
2002-2003_Blackburn_Arsenal,2002-2003,30,15/03/2003,,Blackburn,Arsenal,2,0,H,1,0,H,S Bennett,10,9,4,5,3,5,11,15,4,2,0,0,4,3.25,1.8,1.95,1.85,,,,,,,,,,,3,0
2002-2003_Charlton_Newcastle,2002-2003,30,15/03/2003,,Charlton,Newcastle,0,2,A,0,1,A,S Dunn,7,11,5,5,6,4,10,9,1,2,0,0,2.62,3.2,2.37,1.85,1.95,,,,,,,,,,,0,3
